2025-06-06T05:54:16.112Z|6a0ec09ca250b9c8|127.0.0.1|anonymous|GET|/api/v1/system/featuresConfig|200|301|-|108.826|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:06:46.236Z|262795d4cdf607ee|127.0.0.1|admin|GET|/api/v1/system/status/nodes|200|-|-|333.189|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:06:46.876Z|4e1de2434f34a5c2|127.0.0.1|admin|GET|/api/v1/system/auth/screen/footer|200|850|-|233.466|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:06:47.080Z|0f28b1c0c432b663|127.0.0.1|admin|GET|/api/v1/jfconnect/entitlements|200|38|-|16.182|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:06:47.631Z|5a24bcde5d757958|127.0.0.1|admin|GET|/api/v1/ui/artifactsearch/pkg/availablePackages|200|-|-|59.322|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:06:47.844Z|3f325ea452483fe1|127.0.0.1|admin|GET|/api/v1/system/onboarding|200|236|-|263.265|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:06:47.857Z|5b59b2efc97def67|127.0.0.1|admin|GET|/api/v1/ui/repodata?packageSearch=true|200|20|-|258.398|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:06:48.027Z|4f34fbaca0503b4a|127.0.0.1|admin|POST|/api/v1/system/adoptionMetric|200|-|265|8.609|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:06:48.928Z|0025d25aa17c1998|127.0.0.1|admin|GET|/api/v1/ui/registerlicense|200|2|-|349.989|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:04.473Z|01fa895473ce91b0|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|104.365|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:05.962Z|1caeca9fcd6befbc|127.0.0.1|anonymous|GET|/api/v1/access/webapp/js/app.umd.js?v=7.141.12|200|-|-|835.637|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:06.451Z|1e8b8a07059683d9|127.0.0.1|anonymous|GET|/api/v1/access/webapp/js/vendors~adminOauthIntegration~adminSamlIntegration~adminSecuritySettings~groupsManagement~permission~9138850a.js?h=3e6b87dc362ac93c665f|200|-|-|111.616|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:06.467Z|00865afc2a8601e7|127.0.0.1|anonymous|GET|/api/v1/access/webapp/js/vendors~adminApplicationsIntegration~adminCrowdIntegration~adminHttpSsoIntegration~adminOauthIntegra~558f6e92.js?h=9bad92a461c6b3c72b7c|200|-|-|124.867|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:06.478Z|0d59f22c5f9e52ff|127.0.0.1|anonymous|GET|/api/v1/access/webapp/js/adminSecuritySettings.js?h=b5098a62457df75154f7|200|-|-|109.917|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:06.658Z|33900738aaa79843|127.0.0.1|anonymous|GET|/api/v1/access/webapp/js/chunk-058c16ae.js?h=774325dc3cc4442d0d5a|200|-|-|258.887|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:06.890Z|18f24ad7b60551e0|127.0.0.1|anonymous|GET|/api/v1/access/webapp/js/flat-default-red-alert-svg.js?h=dea575d9e62a0f49eda0|200|-|-|28.625|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:07.391Z|502863c830ef2b4e|127.0.0.1|admin|POST|/api/v1/system/config/get|200|50|38|281.896|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:07.708Z|0ff19bcb869e2c4e|127.0.0.1|admin|GET|/api/v1/ui/securityconfig?jfLoader=true|200|548|-|603.701|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:07.863Z|476f83fcb6241430|127.0.0.1|admin|GET|/api/v1/access/api/ui/security/config?jfLoader=true|200|-|-|663.968|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:11.396Z|1f4fa5ff277f0813|127.0.0.1|admin|GET|/api/v1/system/rememberme?jfLoader=true|200|16|-|3400.745|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:12.407Z|3523ade092d8bf33|127.0.0.1|admin|GET|/api/v1/ui/crypto?jfLoader=true|200|21|-|988.324|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:12.920Z|2e823a0e9f885b67|127.0.0.1|admin|GET|/api/v1/ui/saml/config|200|300|-|351.600|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:13.053Z|0dd69ffc732f1b69|127.0.0.1|admin|GET|/api/v1/ui/ldap|200|2|-|503.515|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:13.068Z|756a8c5c6341cfe6|127.0.0.1|admin|GET|/api/v1/ui/httpsso|200|148|-|477.176|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:13.506Z|4743d715f59b9f79|127.0.0.1|admin|GET|/api/v1/ui/generalConfig?jfLoader=true|200|937|-|1004.730|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:13.719Z|0546f04e832da59f|127.0.0.1|admin|GET|/api/v1/access/api/ui/users?username=&limit=500&descendingOrder=false|200|359|-|1250.272|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:15.905Z|427a228c0eff3e59|127.0.0.1|admin|GET|/api/v1/ui/crowd|200|205|-|2966.464|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:17.378Z|7238473827915ccd|127.0.0.1|admin|GET|/api/v1/ui/oauth|200|-|-|4761.186|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:26.296Z|214c81be3cd1a101|127.0.0.1|admin|GET|/api/v1/ui/registerlicense|200|2|-|109.911|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:29.295Z|47ef35d7cb32ab24|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|62.865|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:30.081Z|5cd8ebb196fc454e|127.0.0.1|admin|GET|/api/v1/ui/registerlicense|200|2|-|20.183|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:07:54.874Z|36d8a94edf0c76be|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|204.505|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:08:19.816Z|46a4a078eda4255a|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|67.800|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:08:44.898Z|27247710a9e4df6c|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|206.131|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:09:29.042Z|30078254a2546c4e|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|1097.513|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:10:28.080Z|178c038bf282c9b3|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|355.088|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:11:30.892Z|3fecd4b8eb797653|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|248.758|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:12:27.900Z|6cc211b1352049aa|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|196.967|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:13:28.059Z|023cb3e078b342b1|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|375.408|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:14:28.115Z|28f6a4d7e435c806|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|416.523|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:15:18.127Z|47ef6c9cf34c2c6d|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|174.594|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:15:20.007Z|113ba4b18bcf9bff|127.0.0.1|admin|GET|/api/v1/ui/auth/current|200|574|-|453.522|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:15:24.666Z|5ccf6a93d4c55b36|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|22.976|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:15:49.971Z|032685518b9c942c|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|248.333|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:16:14.764Z|4c0dd152e3c90447|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|86.252|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:16:40.011Z|43822b368bedfbf8|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|359.243|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:17:27.939Z|4c0aaaa4e2bb47c0|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|280.171|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:18:44.862Z|06245928ce2f72bd|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|9561.308|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:19:29.111Z|4d6208036786c138|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|1106.195|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:20:27.882Z|17829b6900f7b1aa|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|201.403|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:21:28.019Z|729aa2c9325fb829|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|530|-|313.106|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:34.662Z||127.0.0.1|anonymous|GET|/api/v1/ui/auth/current|-|-|-|-|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:34.674Z||127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|-|-|-|-|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:47.686Z|19440a5fef2227cd|127.0.0.1|anonymous|GET|/api/v1/system/featuresConfig|200|301|-|134.674|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:47.996Z|62296565b688c548|127.0.0.1|anonymous|GET|/api/v1/pipe/webapp/js/manifest.umd.js?v=|404|9|-|518.958|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:48.050Z|3be1d30d08a883ce|127.0.0.1|anonymous|GET|/api/v1/distribution/webapp/js/manifest.umd.js?v=|404|9|-|626.335|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:48.177Z|68865a7498a1af1e|127.0.0.1|anonymous|GET|/api/v1/xray/webapp/js/manifest.umd.js?v=|404|9|-|454.182|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:48.328Z|20411fff2dfc807c|127.0.0.1|anonymous|GET|/api/v1/mc/webapp/js/manifest.umd.js?v=|404|9|-|248.431|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:48.452Z|7657cd303e4be999|127.0.0.1|anonymous|GET|/api/v1/insight/webapp/js/manifest.umd.js?v=|404|9|-|495.162|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:48.480Z|48d7eab31ffe80da|127.0.0.1|anonymous|GET|/api/v1/runtime/webapp/js/manifest.umd.js?v=|404|9|-|284.865|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:48.660Z|772975a38c33f758|127.0.0.1|anonymous|GET|/api/v1/catalog/webapp/js/manifest.umd.js?v=|404|9|-|717.499|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:48.711Z|25dd96efba4b75fc|127.0.0.1|anonymous|GET|/api/v1/worker/webapp/js/manifest.umd.js?v=|404|9|-|282.373|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:48.928Z|07988bea5b00a8c6|127.0.0.1|anonymous|GET|/api/v1/pipe/webapp/js/app.umd.js?v=|404|9|-|119.416|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.063Z|4fc08956ca5fd365|127.0.0.1|anonymous|GET|/api/v1/application/webapp/js/manifest.umd.js?v=|404|9|-|396.480|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.072Z|6daa9638d80568d6|127.0.0.1|anonymous|GET|/api/v1/unifiedpolicy/webapp/js/manifest.umd.js?v=|404|9|-|317.097|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.091Z|6802f64f04e53a43|127.0.0.1|anonymous|GET|/api/v1/distribution/webapp/js/app.umd.js?v=|404|9|-|157.371|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.105Z|5e5db3d951c4224d|127.0.0.1|anonymous|GET|/api/v1/xsc/webapp/js/manifest.umd.js?v=|404|9|-|604.454|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.200Z|19d268cf055a8349|127.0.0.1|admin|GET|/api/v1/system/auth/screen/footer|200|787|-|2564.610|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.260Z|3a3292af9a48e715|127.0.0.1|anonymous|GET|/api/v1/xray/webapp/js/app.umd.js?v=|404|9|-|148.282|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.290Z|491e670341881337|127.0.0.1|anonymous|GET|/api/v1/runtime/webapp/js/app.umd.js?v=|404|9|-|86.323|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.294Z|7cfea2395bedc271|127.0.0.1|anonymous|GET|/api/v1/mc/webapp/js/app.umd.js?v=|404|9|-|163.046|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.305Z|03c87e45842b16ac|127.0.0.1|anonymous|GET|/api/v1/insight/webapp/js/app.umd.js?v=|404|9|-|125.943|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.435Z|67384339a7e98843|127.0.0.1|anonymous|GET|/api/v1/catalog/webapp/js/app.umd.js?v=|404|9|-|173.891|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.514Z|3fa0885ef4b7c31f|127.0.0.1|anonymous|GET|/api/v1/worker/webapp/js/app.umd.js?v=|404|9|-|147.197|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.525Z|6ed3b9d1ba0c3c87|127.0.0.1|admin|GET|/api/v1/ui/auth/current|200|575|-|216.692|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.565Z|13d4601a612cb9ef|127.0.0.1|anonymous|GET|/api/v1/unifiedpolicy/webapp/js/app.umd.js?v=|404|9|-|111.142|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.594Z|386b58f2d46100fb|127.0.0.1|anonymous|GET|/api/v1/application/webapp/js/app.umd.js?v=|404|9|-|157.203|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:49.703Z|369a0bb5cb7726c6|127.0.0.1|anonymous|GET|/api/v1/xsc/webapp/js/app.umd.js?v=|404|9|-|231.881|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:50.609Z|1f686d48c643fe68|127.0.0.1|admin|GET|/api/v1/ui/auth/current|200|575|-|745.901|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:52.078Z|16de36572a31f062|127.0.0.1|anonymous|GET|/api/v1/access/webapp/js/manifest.umd.js?v=7.141.12|200|-|-|3940.697|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:52.989Z|0696dc9b7d6810c6|127.0.0.1|anonymous|GET|/api/v1/system/version|200|7|-|3.785|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:54.026Z|749b7e75b6999e26|127.0.0.1|admin|GET|/api/v1/system/status/nodes|200|984|-|500.520|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:54.493Z|6b5a2b56833aac63|127.0.0.1|admin|GET|/api/v1/system/auth/screen/footer|200|787|-|405.302|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:54.569Z|173f6cee96f69b7f|127.0.0.1|admin|GET|/api/v1/jfconnect/entitlements|200|38|-|32.179|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:55.543Z|1eb1bd7b81754505|127.0.0.1|admin|GET|/api/v1/projects|200|268|-|747.072|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:55.640Z|52cd350c45afae91|127.0.0.1|admin|GET|/api/v1/access/environments|200|14|-|33.060|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:56.593Z|612ff883cadc3b9a|127.0.0.1|admin|GET|/api/v1/ui/artifactsearch/pkg/availablePackages|200|-|-|1788.279|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:56.683Z|2ee56a8989a172ae|127.0.0.1|admin|GET|/api/v1/ui/repodata?packageSearch=true|200|20|-|1882.807|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:57.249Z|1f0c9e903ff5e0f2|127.0.0.1|admin|GET|/api/v1/system/onboarding|200|236|-|2236.786|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:57.589Z|6433a31c67280350|127.0.0.1|admin|POST|/api/v1/system/adoptionMetric|200|-|264|123.616|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:59.115Z|31b1bfbd232ba604|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|39|-|41.497|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:59.250Z|2bd05753ab8228e5|127.0.0.1|admin|GET|/api/v1/ui/storagesummary/projects|200|3|-|94.378|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:59.371Z|7f4e0c3a474e357f|127.0.0.1|admin|GET|/api/v1/system/auth/screen/footer|200|787|-|77.957|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
2025-06-06T06:26:59.814Z|1e450123fcded12c|127.0.0.1|admin|GET|/api/v1/ui/auth/screen/globalState|200|39|-|71.544|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
